Entity,Source,compound_id,data_source,compound_id_short
Compound::DB01119,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01119,DrugBank,
Compound::DB01120,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01120,DrugBank,
Compound::DB01121,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01121,DrugBank,
Compound::DB01122,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01122,DrugBank,
Compound::DB01123,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB01123,DrugBank,
Compound::DB01124,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01124,DrugBank,
Compound::DB01125,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB01125,DrugBank,
Compound::DB01126,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB01126,DrugBank,
Compound::DB01127,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01127,DrugBank,
Compound::DB01128,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [DGIdb] http://www.dgidb.org/,DB01128,DrugBank,
Compound::DB01129,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [DGIdb] http://www.dgidb.org/,DB01129,DrugBank,
Compound::DB01130,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01130,DrugBank,
Compound::DB01131,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01131,DrugBank,
Compound::DB01132,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB01132,DrugBank,
Compound::DB01133,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01133,DrugBank,
Compound::DB01134,[Drugbank] https://www.drugbank.ca/atc [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB01134,DrugBank,
Compound::DB01135,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01135,DrugBank,
Compound::DB01136,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB01136,DrugBank,
Compound::DB01137,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB01137,DrugBank,
Compound::DB01138,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01138,DrugBank,
Compound::DB01139,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [DGIdb] http://www.dgidb.org/,DB01139,DrugBank,
Compound::DB01140,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB01140,DrugBank,
Compound::DB01141,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/,DB01141,DrugBank,
Compound::DB01142,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [DGIdb] http://www.dgidb.org/,DB01142,DrugBank,
Compound::DB01143,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB01143,DrugBank,
Compound::DB01144,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01144,DrugBank,
Compound::DB01145,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [DGIdb] http://www.dgidb.org/,DB01145,DrugBank,
Compound::DB01146,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/,DB01146,DrugBank,
Compound::DB01147,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01147,DrugBank,
Compound::DB01148,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01148,DrugBank,
Compound::DB01149,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01149,DrugBank,
Compound::DB01150,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/,DB01150,DrugBank,
Compound::DB01151,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01151,DrugBank,
Compound::DB01152,[Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/,DB01152,DrugBank,
Compound::DB01153,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01153,DrugBank,
Compound::DB01154,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01154,DrugBank,
Compound::DB01155,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/,DB01155,DrugBank,
Compound::DB01156,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01156,DrugBank,
Compound::DB01157,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01157,DrugBank,
Compound::DB01158,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB01158,DrugBank,
Compound::DB01159,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01159,DrugBank,
Compound::DB01160,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB01160,DrugBank,
Compound::DB01161,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB01161,DrugBank,
Compound::DB01162,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01162,DrugBank,
Compound::DB01163,[Drugbank] https://www.drugbank.ca/atc [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01163,DrugBank,
Compound::DB01164,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf,DB01164,DrugBank,
Compound::DB01165,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01165,DrugBank,
Compound::DB01166,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/,DB01166,DrugBank,
Compound::DB01167,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01167,DrugBank,
Compound::DB01168,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01168,DrugBank,
Compound::DB01169,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [DGIdb] http://www.dgidb.org/,DB01169,DrugBank,
Compound::DB01170,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01170,DrugBank,
Compound::DB01171,[Bibliograpic sources] Collection of datasources from paper: https://www.biorxiv.org/content/10.1101/2020.03.11.986836v1.full.pdf [Drugbank] https://www.drugbank.ca/atc [DGIdb] http://www.dgidb.org/ [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01171,DrugBank,
Compound::DB01172,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/,DB01172,DrugBank,
Compound::DB01173,[Drugbank] https://www.drugbank.ca/atc [Hetionet] Biomedical knowledge graph https://het.io/about/ [GNBR] Data extracted from biomedical texts see https://www.ncbi.nlm.nih.gov/pubmed/29490008/ [DGIdb] http://www.dgidb.org/,DB01173,DrugBank,
